"COUNTRY","Country","SEX","Gender","AGE","Age","COUNTRY_ORIGIN","International students exclusion","ISC11_LEVEL_CAT","Education level and programe orientation ","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"CHE","Switzerland","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2011","2011",,"M","Missing value; data cannot exist"
"CHE","Switzerland","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2012","2012",,"M","Missing value; data cannot exist"
"CHE","Switzerland","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2013","2013",1.646,,
"CHE","Switzerland","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2014","2014",1.3,,
"CHE","Switzerland","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2005","2005",,"M","Missing value; data cannot exist"
"CHE","Switzerland","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2010","2010",,"M","Missing value; data cannot exist"
"CHE","Switzerland","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2011","2011",,"M","Missing value; data cannot exist"
"CHE","Switzerland","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2012","2012",,"M","Missing value; data cannot exist"
"CHE","Switzerland","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2013","2013",45.899,,
"CHE","Switzerland","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2014","2014",47.429,,
"CHE","Switzerland","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2005","2005",,"M","Missing value; data cannot exist"
"CHE","Switzerland","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2010","2010",,"M","Missing value; data cannot exist"
"CHE","Switzerland","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2011","2011",,"M","Missing value; data cannot exist"
"CHE","Switzerland","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2012","2012",,"M","Missing value; data cannot exist"
"CHE","Switzerland","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2013","2013",46.699,,
"CHE","Switzerland","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2014","2014",48.068,,
"CHE","Switzerland","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2005","2005",,"M","Missing value; data cannot exist"
"CHE","Switzerland","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2010","2010",,"M","Missing value; data cannot exist"
"CHE","Switzerland","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2011","2011",,"M","Missing value; data cannot exist"
"CHE","Switzerland","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2012","2012",,"M","Missing value; data cannot exist"
"CHE","Switzerland","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2013","2013",16.405,,
"CHE","Switzerland","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2014","2014",16.779,,
"CHE","Switzerland","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2005","2005",,"M","Missing value; data cannot exist"
"CHE","Switzerland","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2010","2010",,"M","Missing value; data cannot exist"
"CHE","Switzerland","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2011","2011",,"M","Missing value; data cannot exist"
"CHE","Switzerland","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2012","2012",,"M","Missing value; data cannot exist"
"CHE","Switzerland","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2013","2013",16.654,,
"CHE","Switzerland","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2014","2014",17.453,,
"CHE","Switzerland","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2005","2005",,"M","Missing value; data cannot exist"
"CHE","Switzerland","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2010","2010",,"M","Missing value; data cannot exist"
"CHE","Switzerland","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2011","2011",,"M","Missing value; data cannot exist"
"CHE","Switzerland","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2012","2012",,"M","Missing value; data cannot exist"
"CHE","Switzerland","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2013","2013",2.864,,
"CHE","Switzerland","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2014","2014",2.955,,
"CHE","Switzerland","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2005","2005",,"M","Missing value; data cannot exist"
"CHE","Switzerland","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2010","2010",,"M","Missing value; data cannot exist"
"CHE","Switzerland","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2011","2011",,"M","Missing value; data cannot exist"
"CHE","Switzerland","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2012","2012",,"M","Missing value; data cannot exist"
"CHE","Switzerland","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2013","2013",3.604,,
"CHE","Switzerland","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2014","2014",3.764,,
"CHE","Switzerland","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2005","2005",,"M","Missing value; data cannot exist"
"CHE","Switzerland","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2010","2010",,"M","Missing value; data cannot exist"
"CHE","Switzerland","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2011","2011",,"M","Missing value; data cannot exist"
"CHE","Switzerland","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2012","2012",,"M","Missing value; data cannot exist"
"CHE","Switzerland","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2013","2013",48.498,,
"CHE","Switzerland","F","Women","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2014","2014",49.85,,
"CHE","Switzerland","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2005","2005",,"M","Missing value; data cannot exist"
"CHE","Switzerland","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2010","2010",,"M","Missing value; data cannot exist"
"CHE","Switzerland","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2011","2011",,"M","Missing value; data cannot exist"
"CHE","Switzerland","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2012","2012",,"M","Missing value; data cannot exist"
"CHE","Switzerland","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2013","2013",48.476,,
"CHE","Switzerland","M","Men","_T","Total: All age groups","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2014","2014",49.469,,
"CHE","Switzerland","F","Women","_T","Total: All age groups","W0-W1_OECD","Excluding mobile students ","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2005","2005",,"M","Missing value; data cannot exist"
"CHE","Switzerland","F","Women","_T","Total: All age groups","W0-W1_OECD","Excluding mobile students ","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2010","2010",,"M","Missing value; data cannot exist"
"CHE","Switzerland","F","Women","_T","Total: All age groups","W0-W1_OECD","Excluding mobile students ","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2011","2011",,"M","Missing value; data cannot exist"
"CHE","Switzerland","F","Women","_T","Total: All age groups","W0-W1_OECD","Excluding mobile students ","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2012","2012",,"M","Missing value; data cannot exist"
